MemberID,SourceType,Latitude,Longitude,Age,Contact_Number,cost
5871,Scan Center,30.64074879,-88.18391924,69,8906564027,700$
5872,Hospital,41.66669239,-70.45457049,53,9284593101,1000$
5873,Hospital,37.44540824,-122.1652968,58,6742794277,300$
5874,Nursing Home,37.63696875,-98.71191682,38,8455801143,300$
5875,Hospital,33.71314018,-84.77197472,55,8294595443,300$
5876,Hospital,41.29302321,-72.37608205,83,7243413131,700$
5877,Hospital,36.58958206,-82.26121126,58,8229935822,1000$
5878,Hospital,34.71503769,-86.57958696,70,8478730882,300$
5879,Hospital,39.74599554,-104.7922841,51,7859634379,500$
5880,Scan Center,41.72982378,-71.15069335,85,6861494395,300$
5881,Scan Center,39.83828821,-82.59465309,25,7484940274,1000$
5882,Nursing Home,36.24133796,-86.71782465,48,7903644795,1000$
5883,Nursing Home,33.06526612,-96.88156141,76,7891905499,700$
5884,Hospital,34.49955949,-91.54768891,38,9793464971,300$
5885,Hospital,40.08406288,-75.02183077,21,8833733285,700$
5886,Nursing Home,42.30219342,-85.65043271,68,6491209277,700$
5887,Nursing Home,36.79120226,-76.12950148,73,7975974192,300$
5888,Supply Directory,40.02054044,-75.21893009,75,8273555472,300$
5889,Supply Directory,36.51972149,-82.55601661,80,9336773863,500$
5890,Hospital,30.23218833,-97.81781915,59,9308483088,700$
5891,Nursing Home,42.05129149,-88.10797868,52,9632814686,700$
5892,Nursing Home,40.64511909,-73.99346375,71,9079911700,700$
5893,Supply Directory,39.18075314,-119.738895,33,7385965268,700$
5894,Hospital,34.81741823,-82.40280521,88,7828408884,700$
5895,Supply Directory,37.32085604,-121.9344366,84,7116181851,500$
5896,Supply Directory,40.84536556,-73.92616328,53,6056052314,700$
5897,Supply Directory,45.39009407,-122.7583193,53,7605835305,300$
5898,Supply Directory,41.72725156,-72.67993234,71,9873544584,700$
5899,Hospital,36.01591809,-84.25340263,74,8529647471,300$
5900,Hospital,33.03853212,-96.74100746,54,9117223284,1000$
5901,Supply Directory,35.36125198,-97.52189965,74,7218626371,300$
5902,Nursing Home,39.98717717,-75.0845827,65,7270759926,700$
5903,Hospital,33.13114955,-117.2086578,55,7916140836,500$
5904,Scan Center,25.89671313,-80.1693378,71,7223262145,700$
5905,Supply Directory,33.37153224,-86.78709129,24,8178008781,300$
5906,Hospital,31.96543599,-102.0764137,21,8489669819,300$
5907,Nursing Home,33.08715104,-98.5858949,27,9784353502,1000$
5908,Scan Center,25.81370375,-80.12646448,35,7714394949,700$
5909,Supply Directory,26.06967499,-80.26014291,79,9236244785,300$
5910,Supply Directory,35.74568817,-95.40191307,40,8388104416,1000$
5911,Supply Directory,30.76843819,-86.56837294,79,7881228743,1000$
5912,Supply Directory,44.62060416,-123.1220471,32,8604898009,700$
5913,Hospital,41.61766495,-93.6940791,72,9178009805,300$
5914,Nursing Home,41.17414046,-85.13568622,53,6924651612,700$
5915,Nursing Home,33.99022052,-84.06361969,43,8097324798,500$
5916,Nursing Home,32.84352056,-79.90161028,23,6992323433,300$
5917,Supply Directory,40.12239316,-83.23439133,70,6297027447,700$
5918,Hospital,39.08167227,-77.15233719,57,8381409037,700$
5919,Scan Center,40.70939614,-73.9251106,37,6450746231,700$
5920,Supply Directory,42.51836644,-71.19824179,77,7128375359,1000$
5921,Hospital,33.16679548,-96.70645731,33,9723675699,700$
5922,Scan Center,34.82888124,-87.66324323,43,6885404285,700$
5923,Nursing Home,39.00281797,-94.65867087,72,7110235081,1000$
5924,Hospital,40.9126638,-74.18503712,24,6429305728,1000$
5925,Hospital,41.56472579,-75.97836397,81,7930102789,300$
5926,Nursing Home,34.19822559,-83.85553006,36,8163357559,1000$
5927,Scan Center,45.19713026,-96.02282318,51,9850860374,700$
5928,Supply Directory,40.10527368,-74.95910401,78,9660446888,500$
5929,Supply Directory,33.96356643,-118.3437267,43,6932297530,300$
5930,Nursing Home,42.09718819,-76.06147032,41,6802590754,300$
5931,Nursing Home,43.87754397,-85.50257573,57,8307958254,1000$
5932,Supply Directory,41.737917,-87.70136446,60,9956134491,700$
5933,Hospital,39.52386834,-85.73357588,30,9584247200,500$
5934,Hospital,45.51750614,-122.3935092,84,9881955271,300$
5935,Supply Directory,39.41452414,-81.41547064,31,7151906424,500$
5936,Supply Directory,38.78259916,-89.95247055,24,9483757501,700$
5937,Nursing Home,40.99141645,-74.0327241,74,9049988028,500$
5938,Scan Center,25.75958176,-80.34693744,81,6536068030,300$
5939,Hospital,34.88131151,-83.40268778,69,7947884048,700$
5940,Scan Center,38.55118613,-121.4511674,71,8896740520,300$
5941,Hospital,38.05182534,-77.35716206,28,9787654959,700$
5942,Nursing Home,33.60794749,-111.8934849,80,8921143274,700$
5943,Supply Directory,37.81488195,-79.81311597,42,7436787709,500$
5944,Hospital,30.39143574,-88.65816817,61,9103972728,1000$
5945,Hospital,39.16660312,-94.55120808,24,8993527443,500$
5946,Nursing Home,42.55858432,-70.89164015,54,9852401101,500$
5947,Scan Center,39.9623079,-75.25460086,58,9898423159,300$
5948,Nursing Home,37.54526547,-77.52922599,57,7580291678,1000$
5949,Scan Center,39.2665465,-94.90216305,26,6203621705,700$
5950,Scan Center,29.56536801,-95.24073567,68,9061442814,300$
5951,Nursing Home,26.64960689,-80.21560136,82,9243422201,1000$
5952,Scan Center,37.88359669,-122.4506499,81,8414450170,300$
5953,Supply Directory,28.00822714,-82.1354981,72,8500186838,500$
5954,Nursing Home,35.16535054,-101.9392897,53,7354322629,700$
5955,Supply Directory,40.90243061,-73.84815456,82,8138754303,500$
5956,Nursing Home,43.59606197,-116.2450007,55,9792539106,300$
5957,Scan Center,25.75778433,-80.30607687,31,9396035092,300$
5958,Supply Directory,40.72829294,-74.27180976,28,9275269420,500$
5959,Hospital,34.15944849,-118.752191,27,8104012699,1000$
5960,Hospital,32.65552445,-114.4456486,81,6486295877,700$
5961,Scan Center,18.37640488,-65.96576087,26,7491241516,300$
5962,Hospital,41.28429801,-89.1243362,29,8786156124,500$
5963,Hospital,35.22323928,-94.27030657,56,7495906812,500$
5964,Scan Center,37.76244342,-87.06730962,73,9283879697,300$
5965,Scan Center,46.78969736,-100.7919765,28,9059944874,700$
5966,Hospital,40.75943974,-73.87915129,83,7938601453,1000$
5967,Scan Center,34.25808646,-88.71055815,59,7087223771,1000$
5968,Hospital,39.730933,-75.62361972,61,9729748400,300$
5969,Hospital,35.43461362,-78.81233713,84,6792896188,500$
5970,Supply Directory,37.12295045,-84.05398863,75,7094783138,300$
5971,Supply Directory,29.75903519,-95.5052247,57,9569039637,300$
5972,Scan Center,30.30965051,-95.48426594,49,9716116962,300$
5973,Nursing Home,40.72194128,-73.95776994,88,8402564179,1000$
5974,Supply Directory,34.11333667,-117.5693591,52,7730294814,1000$
5975,Scan Center,34.08536235,-118.3327606,18,9610786495,700$
5976,Nursing Home,29.77379143,-95.40064892,55,6397053954,1000$
5977,Nursing Home,28.53695517,-81.54132739,24,9551160761,700$
5978,Nursing Home,29.69415052,-82.38075566,18,6212066987,1000$
5979,Hospital,41.15262351,-81.25862984,38,6722713094,700$
5980,Nursing Home,40.08647664,-75.38432386,74,7113429506,700$
5981,Hospital,33.1740749,-117.2248367,44,6205759075,1000$
5982,Supply Directory,36.78370376,-76.25207609,44,6093767349,500$
5983,Scan Center,44.09990874,-103.1789286,89,7794552501,500$
5984,Scan Center,36.03367545,-80.38263648,62,6707561901,1000$
5985,Nursing Home,26.83055841,-80.08690326,67,6758766766,1000$
5986,Hospital,35.09113607,-85.19478174,81,6824008030,500$
5987,Hospital,30.47605551,-84.22861797,62,6971450671,300$
5988,Hospital,47.06815888,-109.4246637,80,8243938943,1000$
5989,Scan Center,40.74174805,-74.05345783,85,7304031668,1000$
5990,Scan Center,40.97587853,-74.31491797,68,6495415845,500$
5991,Supply Directory,29.86231718,-95.56603622,82,8838645810,1000$
5992,Hospital,34.15339855,-118.6910835,86,8197258963,500$
5993,Scan Center,41.9459292,-87.65140417,31,7034549302,500$
5994,Scan Center,36.10971762,-94.13567586,54,6361817698,500$
5995,Scan Center,35.50607795,-98.99353265,77,8197942736,300$
5996,Scan Center,37.50948159,-82.55684634,32,7788486474,700$
5997,Supply Directory,39.64521493,-79.88887393,88,9631000567,300$
5998,Supply Directory,34.2913518,-81.59443731,84,9394919828,1000$
5999,Scan Center,40.73004172,-73.98076962,68,9072411593,500$
6000,Nursing Home,32.94164389,-97.08742287,63,7156105783,700$
6001,Nursing Home,46.36254628,-94.19822972,28,9460208356,1000$
6002,Nursing Home,31.45935157,-83.49339927,67,8859244849,300$
6003,Supply Directory,33.33012928,-111.8294706,47,8349920592,1000$
6004,Nursing Home,45.92730697,-89.69344493,59,6377680453,500$
6005,Scan Center,30.42910187,-81.64226709,56,8528857972,300$
6006,Scan Center,38.94318694,-94.53389399,48,7661986579,500$
6007,Supply Directory,33.02635676,-80.16926193,48,6236882848,1000$
6008,Hospital,29.97053813,-90.15591438,54,9594012679,300$
6009,Scan Center,40.75673124,-74.18700958,88,7444836828,500$
6010,Hospital,40.45268696,-90.66626715,42,6235008731,500$
6011,Supply Directory,39.97458074,-76.67303134,29,8512753005,700$
6012,Nursing Home,47.10028994,-88.58752081,48,8324527343,1000$
6013,Nursing Home,36.37563274,-81.49304474,55,9788809198,300$
6014,Scan Center,41.44345381,-96.50010803,79,8704501123,500$
6015,Scan Center,38.60042004,-95.27526695,32,9613193721,500$
6016,Scan Center,31.16668331,-83.76430156,83,9667517729,700$
6017,Scan Center,40.70690788,-73.9549378,49,8518466428,300$
6018,Hospital,36.51785046,-82.31558982,30,9723739720,300$
6019,Nursing Home,29.59098479,-90.72804927,60,6907816707,1000$
6020,Scan Center,40.32840276,-79.68191866,28,9396564886,1000$
6021,Scan Center,35.39916083,-80.6097072,39,9333777489,500$
6022,Hospital,30.07253001,-94.14365804,71,6802044153,700$
6023,Hospital,32.25355429,-110.8756931,70,6636570161,700$
6024,Scan Center,44.51334323,-73.07956104,84,6444135403,700$
6025,Nursing Home,41.70663524,-111.8292568,63,8254820694,700$
6026,Hospital,41.86284519,-88.01186374,59,6263728085,700$
6027,Nursing Home,38.85690142,-94.82208666,84,7161821027,300$
6028,Nursing Home,38.8974286,-77.44916555,35,9897884087,700$
6029,Scan Center,47.99805869,-122.1069329,86,7444517071,500$
6030,Supply Directory,42.3145938,-89.04851821,45,9556465402,300$
6031,Hospital,44.67087601,-86.01913828,63,8982040587,1000$
6032,Supply Directory,40.02782891,-84.20449666,53,8805118193,300$
6033,Hospital,40.85394592,-73.90386126,57,9436334549,700$
6034,Hospital,36.83183047,-119.7353277,35,9891944149,500$
6035,Hospital,35.46695995,-97.50466549,45,8021074662,500$
6036,Nursing Home,44.44293281,-73.21480406,20,9989626412,1000$
6037,Supply Directory,33.52703435,-81.71363499,29,9989512543,1000$
6038,Nursing Home,41.92820509,-87.94773277,32,6321727733,500$
6039,Hospital,33.73473865,-84.28580987,47,9123613992,500$
6040,Supply Directory,46.46242624,-90.12112776,68,8218079294,1000$
6041,Supply Directory,41.236237,-96.04893798,51,7752091383,500$
6042,Supply Directory,38.00047204,-84.52602397,33,7710631476,700$
6043,Hospital,41.41175872,-81.33169777,52,9666818760,300$
6044,Scan Center,39.25498777,-84.29151186,43,6310752714,500$
6045,Nursing Home,40.70418762,-112.0215656,85,9314615456,500$
6046,Scan Center,42.90835828,-77.60237694,74,8732649777,500$
6047,Nursing Home,35.85572246,-78.57340548,84,8798046104,300$
6048,Scan Center,43.60665212,-116.264671,46,6433416547,1000$
6049,Supply Directory,34.43329473,-117.3333274,80,9703289564,700$
6050,Hospital,42.0799616,-104.1884762,61,9114517705,1000$
6051,Hospital,29.64088083,-82.33006802,52,9161292304,1000$
6052,Nursing Home,39.02818112,-82.02608702,42,7502598553,1000$
6053,Nursing Home,47.60016316,-122.6232715,35,7281102081,700$
6054,Nursing Home,40.90180489,-73.83378026,72,7171096544,300$
6055,Supply Directory,32.4180443,-90.10790046,74,6524922037,300$
6056,Supply Directory,39.35311092,-94.23982008,26,9837902669,700$
6057,Nursing Home,35.44411251,-84.61221784,65,8865751487,300$
6058,Scan Center,43.1448913,-93.26476073,79,6071191633,500$
6059,Nursing Home,41.42313899,-82.75598135,75,8542887307,500$
6060,Nursing Home,38.84742691,-77.13975202,59,7890073668,700$
6061,Hospital,36.21806163,-86.83111032,61,9621729292,500$
6062,Supply Directory,27.71708176,-97.37685249,54,7928988553,500$
6063,Hospital,47.44905767,-122.2188041,19,9032803258,500$
6064,Scan Center,41.96224177,-87.7078734,48,8466249108,300$
6065,Supply Directory,35.92277064,-84.57579156,77,9640883505,500$
6066,Scan Center,42.63983492,-83.13775253,28,8635397507,700$
6067,Scan Center,29.08004127,-82.23308754,22,6783118752,700$
6068,Nursing Home,38.69347214,-76.539012,59,7810139728,1000$
6069,Scan Center,38.48243105,-77.9785733,70,6338455559,300$
6070,Scan Center,44.98197247,-93.20901777,51,7426885613,500$
6071,Scan Center,40.77812246,-89.61758014,53,7262600263,700$
6072,Hospital,26.34978999,-80.08244743,73,9327726781,500$
6073,Nursing Home,34.13242295,-117.2820848,36,6610183023,1000$
6074,Scan Center,38.0345235,-78.64400359,56,9929976789,1000$
6075,Scan Center,46.87337976,-96.76698159,67,9849276932,700$
6076,Scan Center,36.04343915,-86.95240701,23,9674241767,1000$
6077,Hospital,34.50812587,-87.71336093,41,6180718113,300$
6078,Hospital,41.98733689,-72.56909663,74,6589864807,1000$
6079,Nursing Home,31.67946674,-106.2061975,78,9938642234,300$
6080,Nursing Home,40.52534072,-74.24729539,31,7144127191,500$
6081,Scan Center,47.16304818,-122.1780114,85,7700245713,1000$
6082,Hospital,35.158168,-106.607747,31,8453912599,700$
6083,Supply Directory,45.03304718,-93.10070256,66,7583618146,1000$
6084,Scan Center,34.95660443,-90.06940836,53,6886294359,500$
6085,Hospital,40.60855729,-73.93974029,23,6637717167,700$
6086,Supply Directory,41.37278244,-85.03158652,33,8374667497,1000$
6087,Hospital,36.06705681,-80.2894069,67,6127814986,700$
6088,Nursing Home,45.38960792,-122.7316272,57,8425341823,700$
6089,Supply Directory,35.33232998,-82.44030197,58,6203159541,500$
6090,Nursing Home,35.59320016,-80.86695547,27,6318776418,1000$
6091,Supply Directory,37.56379537,-77.45544133,78,8640475645,500$
6092,Scan Center,34.47043364,-93.06140826,78,8595919328,300$
6093,Supply Directory,42.59823429,-76.16508194,36,7291749882,300$
6094,Hospital,40.85632618,-73.93496825,38,8039546034,700$
6095,Supply Directory,27.37015134,-82.61946681,58,8194534499,700$
6096,Scan Center,28.64281409,-81.37787845,56,7555158699,1000$
6097,Scan Center,35.12226631,-77.07718345,45,9929546381,500$
6098,Hospital,38.571429,-90.32038057,86,7196104919,500$
6099,Scan Center,37.14602334,-84.09931591,49,8999118290,500$
6100,Supply Directory,30.35168575,-97.37664368,54,9936897094,700$
6101,Supply Directory,42.6693722,-82.76350241,78,8951189822,300$
6102,Supply Directory,28.81567977,-81.77240588,19,7664698828,1000$
6103,Hospital,38.55934046,-121.4530438,66,8495254095,300$
6104,Scan Center,32.85690842,-83.67919434,37,8492148408,500$
6105,Nursing Home,40.74520757,-73.47574438,73,7508199665,1000$
6106,Nursing Home,36.57346617,-87.33393751,78,8489227679,700$
6107,Nursing Home,32.70112329,-114.6560636,72,7158123031,500$
6108,Hospital,33.5595249,-117.1991661,47,7604138034,500$
6109,Hospital,42.32054619,-71.11464973,87,7227697382,500$
6110,Nursing Home,35.22809392,-97.47532608,84,7804521513,300$
6111,Supply Directory,41.9257277,-84.96224135,52,9692402066,700$
6112,Hospital,31.5386352,-91.38400166,18,8043609881,1000$
6113,Nursing Home,34.20387739,-118.6005481,59,8716053712,300$
6114,Scan Center,35.14925984,-80.72984932,46,9631883308,1000$
6115,Hospital,34.80878722,-92.23429681,87,8516629477,700$
6116,Nursing Home,40.48948188,-74.2868126,77,7678071088,500$
6117,Nursing Home,33.97718463,-118.4010069,53,7513519295,700$
6118,Supply Directory,46.21691255,-119.1544528,49,8716539638,300$
6119,Supply Directory,26.23270115,-80.14859459,18,9848727485,500$
6120,Nursing Home,42.46897225,-96.43467334,69,8150184353,700$
6121,Scan Center,44.04760705,-92.45910768,55,9782793792,1000$
6122,Nursing Home,40.03597127,-83.15917818,87,6852851336,1000$
6123,Scan Center,34.64616121,-78.99596467,65,7510476097,500$
6124,Scan Center,32.79289117,-116.9976663,80,7770983939,300$
6125,Nursing Home,26.4887285,-81.94564895,41,6392327800,700$
6126,Hospital,47.91034464,-122.204862,62,7696575985,1000$
6127,Nursing Home,40.89236223,-79.90027434,82,8801782450,1000$
6128,Nursing Home,41.64569141,-72.67921169,68,6268511312,500$
6129,Hospital,38.48178754,-121.4614472,73,9888406809,500$
6130,Supply Directory,38.8539847,-94.78651275,18,9230645106,1000$
6131,Supply Directory,38.00198782,-122.2790637,89,6051060272,300$
6132,Scan Center,37.3594026,-122.0992894,40,6544660926,500$
6133,Scan Center,37.38569975,-122.0997197,39,6075613951,300$
6134,Scan Center,38.47306743,-121.3718589,42,7995550600,1000$
6135,Hospital,33.35931937,-111.6465072,85,6978362886,700$
6136,Scan Center,37.68147437,-121.063937,82,7471934965,500$
6137,Hospital,27.26221646,-80.43217348,70,7063337806,1000$
6138,Nursing Home,34.65834294,-79.17026602,38,8203477496,500$
6139,Scan Center,35.12706818,-118.4618279,59,9007170976,300$
6140,Scan Center,40.09003862,-74.04144699,37,6319510921,700$
6141,Hospital,36.54821429,-90.83273339,33,9932092095,700$
6142,Supply Directory,43.05317588,-88.21316491,81,8236904126,300$
6143,Supply Directory,34.75584877,-92.41376132,66,7081952596,700$
6144,Scan Center,39.25394531,-103.6966051,82,7368985007,700$
6145,Hospital,33.6175839,-112.3616935,56,7417558577,300$
6146,Hospital,39.79990153,-85.76154214,72,8031646983,300$
6147,Scan Center,32.68830942,-96.85446163,39,7734846497,1000$
6148,Supply Directory,40.74714931,-73.90035708,37,7608568916,700$
6149,Scan Center,37.78838925,-81.18764044,38,9848956645,1000$
6150,Hospital,44.86691634,-93.27930003,41,9775995422,700$
6151,Scan Center,33.40088328,-111.7687584,49,7175519842,1000$
6152,Hospital,41.77042508,-72.69443688,21,7635850727,1000$
6153,Scan Center,38.66120381,-90.55068552,23,8247696225,300$
6154,Supply Directory,33.69752473,-84.09807629,79,6710035648,300$
6155,Scan Center,15.1376803,145.6927144,66,6526514900,500$
6156,Supply Directory,41.00428484,-74.04637493,23,9004767627,1000$
6157,Hospital,35.86309184,-97.42071932,80,9458759712,500$
6158,Hospital,31.57254329,-91.3529189,46,8899968345,500$
6159,Nursing Home,44.8116328,-91.51615076,62,9450834713,1000$
6160,Hospital,28.92147624,-82.48028609,34,6291635615,1000$
6161,Scan Center,41.63293498,-87.74484966,44,9638711467,500$
6162,Scan Center,43.16323775,-88.12451705,34,9934565822,300$
6163,Nursing Home,40.84897315,-73.93799506,65,7877560533,300$
6164,Nursing Home,39.41930159,-81.42395612,49,6351839442,1000$
6165,Nursing Home,45.10118896,-95.0402036,39,6370029573,300$
6166,Scan Center,26.53365391,-81.84186524,28,7983287183,300$
6167,Hospital,30.78011606,-81.62803479,37,7506517266,1000$
6168,Supply Directory,32.77288704,-96.60578662,71,9102475600,500$
6169,Scan Center,33.52338377,-101.8887816,44,8964781934,300$
6170,Hospital,34.26581447,-118.4993613,85,8488685611,1000$
6171,Scan Center,37.24089617,-107.8335705,79,6336863435,700$
6172,Hospital,41.74466311,-111.8386617,24,9369612219,700$
6173,Nursing Home,30.3422214,-94.1804924,30,8258255106,700$
6174,Scan Center,28.6724908,-81.34392613,41,7569629289,700$
6175,Nursing Home,37.29388375,-79.97501809,67,8247195839,500$
6176,Scan Center,42.089402,-71.0367887,75,7397625275,1000$
6177,Nursing Home,37.07162735,-88.64590634,89,6518276172,700$
6178,Supply Directory,37.01791788,-85.93402738,53,6485890321,500$
6179,Supply Directory,29.64647758,-81.67363915,64,6714673919,1000$
6180,Scan Center,38.27134849,-121.295183,47,7423287452,500$
6181,Supply Directory,37.28886464,-89.57195289,18,7461592420,700$
6182,Scan Center,44.80670026,-91.51116846,67,9331170387,700$
6183,Supply Directory,38.993862,-95.69007989,24,7613446642,700$
6184,Nursing Home,43.03482782,-76.10503022,31,7854720304,1000$
6185,Hospital,35.90040914,-84.16398254,70,8447553162,500$
6186,Supply Directory,39.40935947,-104.8931472,68,7149340404,300$
6187,Supply Directory,41.43043881,-82.68914482,53,6439738856,500$
6188,Scan Center,28.94085851,-81.92392744,61,7430893060,1000$
6189,Scan Center,25.9831062,-80.14776327,44,7920819965,700$
6190,Hospital,40.68954108,-74.40344078,33,7704266144,300$
6191,Nursing Home,41.59817086,-93.75934581,49,8308396799,700$
6192,Nursing Home,38.68750841,-121.2275312,32,6532528347,1000$
6193,Hospital,37.40447377,-122.1163624,31,6813533288,300$
6194,Scan Center,30.44776788,-84.32325976,61,9036870194,500$
6195,Nursing Home,43.1543762,-111.0425444,20,9631993169,300$
6196,Supply Directory,43.06992197,-89.52100936,43,6268630776,300$
6197,Scan Center,30.0089324,-95.26550366,58,6440164154,300$
6198,Supply Directory,40.06551941,-82.97203611,50,6089791664,700$
6199,Supply Directory,32.90579118,-96.81289805,43,7469608070,300$
6200,Nursing Home,29.88315387,-95.66427996,79,8706864896,300$
6201,Scan Center,40.84530995,-73.90494593,81,9334314757,1000$
6202,Supply Directory,38.02782155,-79.03026549,72,6824619799,700$
6203,Scan Center,41.54397438,-89.13089588,79,9172766105,700$
6204,Scan Center,47.70935701,-116.9568558,24,7610959412,1000$
6205,Supply Directory,30.67716888,-88.09491534,68,8798455263,300$
6206,Scan Center,43.66043093,-92.98958826,87,6532671325,700$
6207,Hospital,39.70881919,-104.8658888,22,9548115012,700$
6208,Nursing Home,41.15197195,-102.9917366,84,8149977811,1000$
6209,Scan Center,34.06822766,-117.3619154,57,7536265517,500$
6210,Supply Directory,34.81420045,-92.46014394,78,8062396900,700$
6211,Scan Center,37.67332358,-97.29019216,66,8895690228,300$
6212,Scan Center,41.06065082,-76.24239969,68,8905361044,500$
6213,Hospital,38.87510652,-75.82799561,56,9114543391,500$
6214,Supply Directory,40.63350729,-73.95581456,88,6633392194,1000$
6215,Hospital,35.86824597,-84.50974017,29,8595504287,700$
6216,Nursing Home,40.71317585,-73.93771592,56,8411570253,300$
6217,Supply Directory,41.26815361,-72.95922103,64,9320483075,700$
6218,Hospital,42.25134423,-71.85291983,24,7302256481,300$
6219,Scan Center,42.33618995,-71.79332521,39,7049864204,1000$
6220,Hospital,19.64480238,-155.9805612,63,8572856347,500$
6221,Nursing Home,38.8133178,-77.01212765,65,6351480174,300$
6222,Nursing Home,39.69623455,-84.12579815,29,6525495241,500$
6223,Hospital,34.42923149,-103.1952724,36,7756794474,300$
6224,Scan Center,39.06399816,-84.3151477,57,6733845767,500$
6225,Scan Center,33.69562701,-117.8926863,40,6192441637,1000$
6226,Nursing Home,40.83314126,-81.3205553,75,6867639877,300$
6227,Nursing Home,44.512811,-88.00879887,66,6555543000,700$
6228,Hospital,32.40672024,-90.11828441,32,9363677109,300$
6229,Scan Center,42.98184027,-88.25943936,26,8868409383,1000$
6230,Hospital,37.34433184,-95.26477581,58,6133311661,500$
6231,Nursing Home,45.22749147,-93.31191131,45,6688839581,500$
6232,Hospital,40.79533383,-96.75867369,66,6413215789,300$
6233,Nursing Home,39.98624345,-75.56703,86,7837257570,1000$
6234,Hospital,40.78441808,-76.56212761,30,6219990916,300$
6235,Hospital,44.00466342,-116.9140305,40,8161568036,1000$
6236,Supply Directory,37.81614233,-96.85721123,23,7903796317,300$
6237,Hospital,25.60320906,-80.32841306,29,8802298613,300$
6238,Scan Center,44.42907901,-69.01527905,63,7113471348,1000$
6239,Nursing Home,33.59263862,-79.02435921,50,7933392188,700$
6240,Supply Directory,40.40090768,-79.03037075,81,8131237780,700$
6241,Hospital,40.86282952,-74.12341864,46,8470415076,500$
6242,Hospital,37.73465963,-87.14799725,54,8087055023,500$
6243,Supply Directory,44.75363494,-93.27807399,19,8464726368,300$
6244,Hospital,39.83250765,-75.13090503,44,6869057703,700$
6245,Supply Directory,40.03438945,-82.45546733,47,6399062097,1000$
6246,Nursing Home,36.71570268,-78.11913235,42,9870656427,1000$
6247,Hospital,40.51935333,-74.28486043,24,9118742728,500$
6248,Nursing Home,29.78889938,-95.2076726,70,9355047668,700$
6249,Supply Directory,30.15723292,-81.63224107,44,6277014560,300$
6250,Supply Directory,38.92753418,-79.84622083,58,7872975927,700$
6251,Scan Center,36.95563521,-86.42874347,59,6525919610,700$
6252,Supply Directory,44.80344966,-91.44767696,81,6472307139,300$
6253,Hospital,25.7348891,-80.30735063,42,7362877215,300$
6254,Scan Center,41.91686382,-83.40048692,79,6755586782,500$
6255,Hospital,28.50653201,-81.37482499,89,7307977222,1000$
6256,Nursing Home,39.81764394,-104.9316732,44,9313907708,500$
6257,Scan Center,40.76219086,-73.96934143,82,8080286693,500$
6258,Hospital,40.60713567,-74.02222493,61,6802570099,1000$
6259,Nursing Home,42.02158682,-71.48532949,72,9803136710,500$
6260,Supply Directory,34.04853667,-117.2376097,68,9734590929,300$
6261,Scan Center,40.78302972,-81.95057891,27,6496378934,500$
6262,Supply Directory,42.98839572,-71.44119263,79,7416913693,300$
6263,Nursing Home,35.20089738,-106.7051511,84,8976261719,500$
6264,Scan Center,42.88590235,-71.94317678,46,7004532616,700$
6265,Supply Directory,40.97155426,-91.53679382,80,8062447872,700$
6266,Scan Center,40.61098628,-73.99566115,77,9089006739,1000$
6267,Scan Center,25.93077439,-80.1307836,87,7521675055,1000$
6268,Supply Directory,41.38242193,-81.83018862,21,8309019359,700$
6269,Hospital,40.60639928,-74.27822463,87,6247660320,300$
6270,Hospital,38.95671665,-77.39922307,64,6196632269,1000$
6271,Scan Center,39.86501325,-75.29127743,48,6485071069,700$
6272,Hospital,40.71412545,-73.96261433,75,7428489008,1000$
6273,Nursing Home,37.12737315,-92.25789802,84,6014146157,500$
6274,Scan Center,42.61768702,-97.26931902,80,9124218170,1000$
6275,Supply Directory,27.02145766,-82.06118025,26,9566820509,500$
6276,Supply Directory,37.09077618,-88.64721461,88,6963876852,500$
6277,Supply Directory,33.89948746,-118.2161436,61,8896872045,500$
6278,Nursing Home,40.78880525,-74.00948407,85,7674369923,1000$
6279,Nursing Home,33.43577546,-111.9016533,44,8758193110,500$
6280,Scan Center,40.17213495,-74.91448589,79,9806077613,500$
6281,Scan Center,27.51273382,-99.51482924,59,9890292905,300$
6282,Hospital,35.52088057,-80.60983479,41,6114347111,700$
6283,Nursing Home,42.04265426,-91.67991724,40,6916459681,500$
6284,Supply Directory,32.81665663,-97.16071902,59,6866096739,500$
6285,Nursing Home,35.12248366,-81.10342733,36,9507026850,300$
6286,Nursing Home,47.17160726,-122.4340853,42,9615715731,300$
6287,Nursing Home,40.83795953,-73.14290732,78,6452833443,1000$
6288,Nursing Home,38.60477691,-90.32326666,61,8406743989,700$
6289,Nursing Home,32.68433715,-97.04331518,86,9022903801,1000$
6290,Nursing Home,40.8748455,-73.86242391,30,9718789250,500$
6291,Scan Center,33.84966571,-117.9383874,80,9165111572,700$
6292,Nursing Home,30.26649573,-81.6243836,71,9905946745,500$
6293,Scan Center,38.00525453,-89.24478744,64,6883875307,500$
6294,Nursing Home,39.0934151,-77.54739409,69,7870407528,300$
6295,Hospital,42.90582538,-78.8326041,75,8953450338,700$
6296,Scan Center,48.77709384,-122.4494895,72,7272393653,700$
6297,Nursing Home,38.01705105,-97.33338151,21,8468383461,1000$
6298,Supply Directory,28.91478595,-81.28007625,41,7084750258,700$
6299,Scan Center,43.50651785,-96.80142878,75,6457710006,700$
6300,Nursing Home,33.78229373,-84.24161254,82,8167990512,700$
