MemberID,SourceType,Latitude,Longitude,Age,Contact_Number,cost
32755,Nursing Home,41.0469907,-86.26252745,21,8530772520,700$
32756,Nursing Home,37.34081025,-77.98584649,68,7715745964,500$
32757,Nursing Home,39.52786077,-79.27355126,89,7415375406,500$
32758,Supply Directory,35.40425596,-102.6027606,73,6501453158,700$
32759,Hospital,44.56676791,-102.7162741,46,7352287900,700$
32760,Scan Center,47.35007586,-123.1863685,87,6132146991,700$
32761,Scan Center,42.90123494,-74.44011632,20,8870188921,300$
32762,Scan Center,40.95610449,-87.39635768,66,8109496906,1000$
32763,Nursing Home,43.08310673,-95.62474482,23,6114841771,1000$
32764,Hospital,41.34310539,-77.06629984,63,8950971369,500$
32765,Nursing Home,32.71391813,-83.98061238,27,9715992161,700$
32766,Hospital,37.69200114,-99.88825298,49,8018322216,300$
32767,Hospital,36.81799745,-97.14421435,79,9196656955,500$
32768,Scan Center,39.64187451,-88.62099969,47,7540258428,700$
32769,Hospital,42.66858202,-88.54163073,45,8936546912,1000$
32770,Supply Directory,41.11168186,-102.3333331,82,8724239663,500$
32771,Nursing Home,31.73397872,-91.03764977,64,7664473266,700$
32772,Scan Center,18.377805,-67.080952,74,8484595968,700$
32773,Supply Directory,39.55010644,-76.3077594,67,7286456631,500$
32774,Hospital,42.96927962,-114.8108306,35,7072768540,300$
32775,Nursing Home,34.26268279,-85.21577392,66,6732932176,1000$
32776,Nursing Home,45.03864533,-92.88429635,30,7259081411,300$
32777,Nursing Home,34.15272415,-82.12715789,37,7964194880,1000$
32778,Hospital,42.58119713,-72.58602547,71,9340268330,1000$
32779,Nursing Home,39.25305293,-76.93126208,50,9997943743,1000$
32780,Scan Center,42.96180148,-106.797885,46,8388667178,300$
32781,Scan Center,33.06882326,-83.24701748,79,9862672075,700$
32782,Hospital,44.71571812,-100.1278092,62,6580935833,1000$
32783,Nursing Home,41.14531606,-115.3577619,18,6648987702,300$
32784,Hospital,47.64270764,-91.44557998,60,6755979266,300$
32785,Scan Center,46.11285362,-103.5203343,80,8289663751,500$
32786,Hospital,43.31153794,-73.43043448,57,9574366865,1000$
32787,Supply Directory,39.34987223,-99.88332493,42,6999014767,300$
32788,Supply Directory,30.62888673,-90.40664996,62,8933371835,500$
32789,Supply Directory,43.2167288,-112.3978437,24,7799101537,700$
32790,Nursing Home,48.22773388,-112.2252703,89,9299315988,500$
32791,Scan Center,41.52106798,-113.0832816,55,9793158940,1000$
32792,Supply Directory,30.04412971,-82.37497443,30,6375379696,1000$
32793,Supply Directory,34.65133709,-89.94485778,27,8119858418,700$
32794,Supply Directory,40.8554138,-84.591117,83,9690758540,700$
32795,Hospital,38.71622686,-81.35243568,35,6131579874,700$
32796,Hospital,47.12521214,-120.679439,80,6582508052,500$
32797,Scan Center,29.89149232,-101.1525205,54,6442447416,1000$
32798,Nursing Home,31.17467303,-90.80501621,35,8279206050,500$
32799,Hospital,38.83070039,-76.8496441,36,8858319438,700$
32800,Supply Directory,31.80396383,-85.9408295,68,8538665580,1000$
32801,Supply Directory,39.30776166,-77.86014147,53,8397562380,300$
32802,Scan Center,42.86271799,-91.8441231,21,9073675561,700$
32803,Scan Center,35.40114335,-100.2699514,56,7507419406,500$
32804,Scan Center,38.83674754,-91.92186505,66,9723094481,300$
32805,Scan Center,44.0025835,-102.8240777,41,9060436555,700$
32806,Supply Directory,36.73874143,-84.48102924,47,6813290981,1000$
32807,Hospital,29.42245447,-89.60322085,18,9936573554,500$
32808,Nursing Home,45.77568046,-122.4829204,83,9825260347,300$
32809,Nursing Home,39.82799632,-97.65036709,30,6239243022,500$
32810,Nursing Home,37.26818323,-82.03749726,28,9528461027,500$
32811,Scan Center,29.87592238,-93.19310676,59,6287961220,700$
32812,Nursing Home,38.56443815,-95.28644341,56,9244895361,700$
32813,Hospital,33.78017694,-83.73552314,59,9311735580,300$
32814,Scan Center,44.726614,-91.28609183,43,8557698128,500$
32815,Supply Directory,39.33425789,-87.78705622,63,8372822425,1000$
32816,Hospital,40.93148779,-90.2133034,59,7909328109,700$
32817,Scan Center,39.78525843,-101.0761617,71,8272969995,700$
32818,Hospital,39.10235626,-85.26212744,39,8806294479,500$
32819,Scan Center,37.97663738,-91.30528104,71,9420572014,300$
32820,Scan Center,42.92655373,-82.67937954,48,6018638364,1000$
32821,Nursing Home,38.18664655,-85.65931031,22,6021319670,300$
32822,Hospital,31.17507789,-90.40392572,24,7330085880,300$
32823,Supply Directory,42.97272268,-105.5081848,82,7246461738,1000$
32824,Scan Center,41.91482725,-98.52798941,47,9212526222,1000$
32825,Nursing Home,18.287985,-67.120611,70,6673017233,500$
32826,Supply Directory,43.4085812,-113.9752658,87,9439204095,500$
32827,Hospital,38.0368225,-84.45576892,77,8256762456,700$
32828,Supply Directory,45.1723937,-96.77002276,33,9653308106,700$
32829,Scan Center,35.29373559,-81.17477045,21,8036448862,1000$
32830,Nursing Home,41.40692186,-118.1109427,71,8202207613,300$
32831,Nursing Home,34.77054088,-92.31355101,28,9268916630,700$
32832,Nursing Home,31.15197924,-85.29939599,89,8298824442,300$
32833,Nursing Home,31.60213036,-83.27501387,19,9707493088,700$
32834,Scan Center,39.57713498,-120.5200701,26,8427734195,1000$
32835,Supply Directory,39.11271747,-77.99199425,86,9278353508,300$
32836,Nursing Home,41.82972709,-71.98182316,33,9244828152,1000$
32837,Supply Directory,38.35799465,-79.56124594,50,6655669485,300$
32838,Nursing Home,36.27167174,-90.09122243,42,8160246823,300$
32839,Scan Center,33.21570665,-97.65460265,48,9233337171,300$
32840,Nursing Home,37.19236568,-95.74329258,89,9012260929,500$
32841,Supply Directory,39.01777974,-119.1870479,20,9561002582,700$
32842,Hospital,45.27476015,-93.24604565,50,9483888940,500$
32843,Nursing Home,43.3507101,-115.4701578,30,9094315625,500$
32844,Nursing Home,34.73376362,-85.30165174,51,7107558006,300$
32845,Scan Center,47.78668011,-104.5610786,79,6120243106,500$
32846,Nursing Home,36.62093411,-88.2731593,60,6129825431,500$
32847,Supply Directory,39.71581067,-75.13995546,39,9460037028,700$
32848,Supply Directory,30.93464824,-84.86823924,20,7209382277,700$
32849,Hospital,36.36826212,-90.4148172,35,6386556763,500$
32850,Nursing Home,40.77285242,-84.10802343,58,8466614599,1000$
32851,Nursing Home,30.84425359,-91.04976723,64,6480349553,700$
32852,Nursing Home,43.29094334,-91.84422722,82,8783566421,700$
32853,Hospital,40.44214695,-81.47226262,77,6984806970,700$
32854,Supply Directory,37.78258621,-79.44262866,32,8580920934,1000$
32855,Supply Directory,36.05931946,-89.41542855,83,8468833587,500$
32856,Supply Directory,36.49360862,-81.12857041,88,8679884228,1000$
32857,Supply Directory,46.6652262,-89.31390481,83,7892234787,700$
32858,Hospital,41.42630093,-73.74965532,76,9771013603,700$
32859,Supply Directory,39.75107189,-82.63088163,60,9224710633,300$
32860,Hospital,36.67670048,-76.30545744,50,6230466196,300$
32861,Supply Directory,44.99690221,-85.15503082,55,7027646611,700$
32862,Supply Directory,38.50735751,-122.332839,18,6069735072,300$
32863,Supply Directory,43.87498583,-71.20430216,22,7801756736,300$
32864,Supply Directory,36.72581156,-85.13377529,72,8550570175,300$
32865,Nursing Home,32.36616021,-81.34280942,82,7920055026,300$
32866,Supply Directory,37.26484328,-85.5540745,88,9801856277,500$
32867,Supply Directory,44.67385954,-97.18829593,57,8895493779,500$
32868,Supply Directory,35.51123746,-86.45549096,70,9433598659,300$
32869,Scan Center,37.14259351,-76.35798148,28,8858330216,1000$
32870,Hospital,33.70291126,-84.77026156,83,6119290887,500$
32871,Hospital,33.06882326,-83.24701748,65,8814240711,500$
32872,Hospital,39.16840183,-90.66330078,44,8742784398,1000$
32873,Hospital,40.27942393,-83.00457058,79,6612105270,1000$
32874,Nursing Home,32.47940482,-94.81591935,54,9623412838,300$
32875,Supply Directory,42.42252217,-99.44832069,64,6340306299,1000$
32876,Supply Directory,37.51810645,-88.26873022,37,6772926745,500$
32877,Hospital,42.47104597,-91.3664492,74,8137247000,700$
32878,Supply Directory,47.45367788,-97.16323288,23,6601797435,300$
32879,Nursing Home,32.10030533,-85.71265535,33,7287867035,500$
32880,Scan Center,42.79246693,-120.3850163,87,7788255413,700$
32881,Scan Center,33.26679302,-81.43584352,56,7869027144,1000$
32882,Hospital,33.94243204,-84.5761255,81,7279898521,500$
32883,Hospital,29.42245447,-89.60322085,52,6152996894,1000$
32884,Nursing Home,40.76391419,-122.0396884,63,6893500753,1000$
32885,Scan Center,30.25734305,-91.3499598,45,8109157953,700$
32886,Supply Directory,30.67652764,-87.37284571,89,6897946833,500$
32887,Supply Directory,40.47388153,-85.32499702,42,6630445930,300$
32888,Hospital,44.90287942,-122.5815117,20,9814798420,700$
32889,Supply Directory,43.67394126,-92.08980382,59,8217660820,500$
32890,Hospital,35.10403332,-103.5481727,68,6665802937,700$
32891,Hospital,33.38570922,-95.66921122,29,8853545769,300$
32892,Scan Center,38.91588178,-100.4829321,59,6698593744,1000$
32893,Scan Center,40.74911165,-86.86492015,70,9090463165,700$
32894,Hospital,35.74242707,-91.57001641,49,7162021010,500$
32895,Supply Directory,34.2918775,-88.68149954,30,9472262043,700$
32896,Scan Center,42.3224907,-88.00367925,70,6252167875,1000$
32897,Scan Center,35.44550387,-84.24902965,71,7585539574,500$
32898,Scan Center,35.51123746,-86.45549096,80,8112598577,300$
32899,Supply Directory,45.57894064,-117.183538,52,8084577716,300$
32900,Hospital,42.26376367,-110.6563997,37,6141046047,700$
32901,Supply Directory,31.81534745,-95.65354823,44,7656706543,700$
32902,Scan Center,40.58610662,-83.15736305,18,8464263518,300$
32903,Scan Center,45.30080065,-111.9173017,73,7238207264,300$
32904,Scan Center,46.93579637,-98.06605978,84,6330432806,500$
32905,Scan Center,34.91369188,-83.7410746,25,6565199952,300$
32906,Scan Center,38.68295619,-78.15826963,27,7967578673,1000$
32907,Hospital,37.57242268,-78.52518834,45,8504309437,700$
32908,Supply Directory,34.6815935,-91.20540287,31,7902368106,500$
32909,Nursing Home,42.17178824,-90.57354837,58,7010589244,1000$
32910,Scan Center,37.09246661,-83.37999606,33,6459708270,300$
32911,Supply Directory,40.88798265,-109.5121093,39,8741040902,1000$
32912,Supply Directory,40.76940965,-86.04525048,34,6518877698,700$
32913,Supply Directory,42.4709188,-91.83510825,82,7107364557,1000$
32914,Nursing Home,38.10883162,-105.3683478,80,8954899883,300$
32915,Nursing Home,42.38696136,-95.51355387,78,8073542058,300$
32916,Supply Directory,44.72736416,-71.73579864,18,6872115865,500$
32917,Hospital,38.83042506,-89.90422563,79,6505205460,500$
32918,Supply Directory,33.21339719,-94.96797273,62,7645951242,1000$
32919,Scan Center,37.38002939,-81.65083669,63,9266529522,700$
32920,Scan Center,31.86977774,-90.44565118,52,9082960714,700$
32921,Supply Directory,45.87325839,-120.7913598,61,7586722944,300$
32922,Hospital,18.211615,-66.050779,20,6675145555,1000$
32923,Nursing Home,35.51745004,-78.36622717,84,6997754689,300$
32924,Scan Center,41.13863784,-85.50791236,46,7956459410,1000$
32925,Scan Center,35.71015088,-79.80570339,53,8962794072,300$
32926,Hospital,36.3791334,-97.78265517,19,9204489437,1000$
32927,Hospital,31.55162306,-83.85090513,75,9790918010,300$
32928,Nursing Home,47.03892768,-122.1405958,78,7933524067,700$
32929,Hospital,35.29071824,-98.99180434,48,8386990601,700$
32930,Nursing Home,41.0327901,-89.34510444,60,8553289878,500$
32931,Supply Directory,34.83624419,-91.55162157,52,9448188969,1000$
32932,Scan Center,38.31690743,-83.05092385,71,8834784606,700$
32933,Nursing Home,31.19778499,-92.52997303,80,8943921735,1000$
32934,Scan Center,35.46485198,-96.32639984,30,6735926774,500$
32935,Supply Directory,61.14998174,-149.1426986,39,8081319531,500$
32936,Supply Directory,47.75003077,-123.5609704,27,6172312683,700$
32937,Scan Center,42.92015988,-72.25311043,60,8303954743,500$
32938,Hospital,29.18757369,-95.44563172,27,9012713974,500$
32939,Nursing Home,38.32117957,-85.90385377,89,8553332735,300$
32940,Supply Directory,37.23577007,-99.81883015,74,9858994911,300$
32941,Scan Center,43.59422667,-90.8324691,54,6620060463,300$
32942,Nursing Home,37.55937174,-95.74323255,48,6698011516,300$
32943,Supply Directory,46.45729487,-99.47719806,45,6697088321,500$
32944,Hospital,30.43669112,-83.89442308,86,9686117805,500$
32945,Supply Directory,34.09007427,-93.9934871,41,8428498274,1000$
32946,Supply Directory,34.31440473,-96.66011537,55,9113963882,700$
32947,Supply Directory,38.14901357,-82.42287994,38,6087818577,700$
32948,Supply Directory,34.83624419,-91.55162157,27,9938942666,1000$
32949,Supply Directory,33.79696941,-90.87372121,75,8632800372,700$
32950,Hospital,34.59933926,-112.5538588,60,9889878073,500$
32951,Hospital,30.49856623,-100.5382014,38,6128712060,1000$
32952,Nursing Home,38.18664655,-85.65931031,37,8058804663,500$
32953,Scan Center,39.21720112,-106.9310027,62,9629644519,500$
32954,Scan Center,38.41758738,-77.45917053,22,8865326739,700$
32955,Hospital,44.0025835,-102.8240777,84,9478008249,1000$
32956,Supply Directory,37.12306748,-82.85346474,40,8699989971,300$
32957,Scan Center,31.25350609,-96.93630086,39,9125117259,1000$
32958,Hospital,39.92041012,-79.64291195,88,9390596190,300$
32959,Hospital,31.05449097,-82.42224148,36,8933047795,300$
32960,Supply Directory,39.17881957,-122.2331726,55,6496060302,300$
32961,Hospital,31.55255453,-97.20217694,24,6037441824,700$
32962,Supply Directory,33.5769205,-83.17139104,47,9892739259,300$
32963,Hospital,42.42252217,-99.44832069,76,6563357461,700$
32964,Supply Directory,37.76707161,-75.63234615,52,6724921422,300$
32965,Hospital,28.90705334,-97.85960149,89,6706352051,500$
32966,Nursing Home,29.3557301,-99.11030298,62,8414233975,700$
32967,Supply Directory,34.00267074,-85.18677781,66,6793823626,1000$
32968,Nursing Home,34.53016752,-102.2617243,42,8536560229,1000$
32969,Hospital,41.71579493,-74.76394559,29,8551817515,700$
32970,Scan Center,35.46485198,-96.32639984,67,6537837616,700$
32971,Scan Center,39.73508655,-82.23804971,52,8816723456,700$
32972,Scan Center,32.56483801,-95.83766469,50,8803893756,700$
32973,Scan Center,30.79472531,-94.8276624,67,9596002806,500$
32974,Hospital,46.43375068,-102.4632417,75,7470936576,1000$
32975,Scan Center,36.89267803,-87.49055367,85,8830292774,500$
32976,Nursing Home,35.42812616,-84.61520715,78,6938367789,300$
32977,Hospital,18.336159,-65.998884,28,7442033590,1000$
32978,Supply Directory,38.05095369,-89.82512254,54,8454298209,700$
32979,Hospital,30.79472531,-94.8276624,37,7624477889,300$
32980,Nursing Home,39.31145587,-86.83900724,61,7070035263,1000$
32981,Hospital,48.77286211,-98.46685243,28,6894014757,1000$
32982,Supply Directory,42.91653905,-75.67266639,56,6084938836,300$
32983,Supply Directory,36.01095101,-104.9497716,43,8518283783,1000$
32984,Nursing Home,41.56052014,-84.58429552,53,7529149962,500$
32985,Scan Center,39.56647682,-75.94627411,38,8505277696,1000$
32986,Hospital,36.06092947,-79.12167935,25,7208120316,300$
32987,Nursing Home,36.11939621,-95.94013939,88,7967326015,1000$
32988,Hospital,42.35440512,-114.6685381,28,8144000081,1000$
32989,Nursing Home,33.89236763,-88.4808438,47,7149990806,300$
32990,Hospital,46.11182017,-99.44145858,39,9359349912,500$
32991,Scan Center,27.18677893,-81.80941373,42,8975307848,500$
32992,Hospital,46.11285362,-103.5203343,48,7873756735,300$
32993,Hospital,38.53184419,-83.37735618,28,9865839414,700$
32994,Hospital,34.22604035,-84.1231513,66,7535215167,500$
32995,Hospital,33.62190129,-79.72767442,38,6367172231,500$
32996,Hospital,37.69241417,-83.95956369,72,6298489015,500$
32997,Nursing Home,37.55909527,-98.13638678,24,7753448784,500$
32998,Supply Directory,35.20772017,-88.99161161,83,8693039142,700$
32999,Nursing Home,33.8786296,-83.08278123,78,9283181720,700$
33000,Hospital,44.41464384,-98.27858469,62,7876431321,300$
33001,Supply Directory,41.91676024,-97.6005481,23,6764647640,300$
33002,Nursing Home,38.45413522,-76.02752426,82,8385371681,500$
33003,Hospital,40.91545395,-75.7068525,54,6701188388,1000$
33004,Supply Directory,41.64232188,-85.42674232,19,8574561158,300$
33005,Scan Center,37.937575,-76.72920628,47,7823504558,1000$
33006,Nursing Home,35.3506925,-83.83369267,48,6709980632,1000$
33007,Hospital,36.78836519,-99.6679804,34,8211930647,500$
33008,Scan Center,32.91360079,-85.39072749,43,7191895130,1000$
33009,Nursing Home,35.33788927,-82.4766782,70,8884178022,500$
33010,Scan Center,41.3533994,-90.13296166,56,8967166702,1000$
33011,Scan Center,35.10403332,-103.5481727,70,7034374751,300$
33012,Scan Center,17.994525,-66.388913,62,6231850939,500$
33013,Scan Center,46.93201724,-97.2444719,18,9857040387,700$
33014,Nursing Home,34.15030532,-87.37325922,80,7307578142,300$
33015,Hospital,27.37763908,-80.47106649,58,9493270680,1000$
33016,Hospital,31.8314342,-99.97616148,88,8096976228,1000$
33017,Hospital,32.64048341,-87.29770589,33,7994678809,500$
33018,Nursing Home,41.2278103,-96.63773905,84,7914720512,700$
33019,Supply Directory,32.64048341,-87.29770589,80,7305446806,500$
33020,Supply Directory,44.37835084,-91.75332578,75,9786009708,500$
33021,Scan Center,28.34453111,-99.09908775,48,7445394334,700$
33022,Nursing Home,41.68560356,-94.04127625,78,7485080859,1000$
33023,Hospital,34.44244079,-84.16964071,37,8046310765,300$
33024,Hospital,44.46548598,-72.10314651,42,9047530134,500$
33025,Hospital,41.39750195,-97.99327291,20,6148521817,300$
33026,Hospital,45.86303537,-92.36711412,39,7165553218,300$
33027,Nursing Home,38.02644018,-119.9525093,19,8535921329,700$
33028,Nursing Home,46.98299757,-118.5601734,63,6035178934,300$
33029,Nursing Home,28.35251708,-98.56769164,70,6835777540,300$
33030,Scan Center,33.55554728,-86.895063,36,8028063976,300$
33031,Scan Center,37.40809042,-76.53524337,21,8203979574,300$
33032,Hospital,48.76623521,-97.5523809,45,9552894229,500$
33033,Scan Center,39.20967886,-81.5162836,20,7449261998,500$
33034,Nursing Home,42.77149116,-111.5597683,82,9999372501,500$
33035,Scan Center,37.55848695,-99.2856537,30,8440960037,700$
33036,Nursing Home,35.85751555,-103.8220938,19,7032785074,300$
33037,Hospital,34.61296243,-78.56180059,46,9546576761,1000$
33038,Scan Center,34.48556989,-97.85141892,50,7536611003,700$
33039,Hospital,45.69804958,-93.99514135,67,9460581659,700$
33040,Supply Directory,43.02244215,-83.70589709,46,6531178525,300$
33041,Nursing Home,42.35129217,-89.662598,80,8974569714,1000$
33042,Scan Center,43.28383218,-91.37860922,25,9169105406,500$
33043,Hospital,38.33860077,-81.52857054,38,8608633505,500$
33044,Supply Directory,46.29442881,-117.9051983,56,8887299869,300$
33045,Hospital,32.0902519,-92.11752148,82,6470184789,500$
33046,Nursing Home,37.57242268,-78.52518834,83,6616800592,500$
33047,Hospital,33.06882326,-83.24701748,59,7705883465,500$
33048,Scan Center,41.91441767,-85.52797979,86,9477765045,300$
33049,Hospital,38.39184858,-97.64769869,18,7345586239,500$
33050,Supply Directory,37.99978709,-101.7921066,48,8958904305,1000$
33051,Scan Center,38.75398691,-84.8558382,19,6978847965,700$
33052,Supply Directory,28.86617238,-99.76050829,86,7518890504,500$
33053,Hospital,38.33860077,-81.52857054,29,8692853385,300$
33054,Nursing Home,40.09136236,-82.48185785,20,9168231789,1000$
33055,Nursing Home,41.22703692,-97.13106306,72,9749359130,300$
33056,Hospital,40.56465737,-74.61683016,57,6696586613,1000$
33057,Nursing Home,29.98202582,-100.304252,45,9835421124,300$
33058,Nursing Home,39.9210089,-76.73040131,38,6223993498,500$
33059,Supply Directory,18.251818,-65.666416,78,7073567330,1000$
33060,Supply Directory,39.01054275,-88.15437049,44,9410276364,300$
33061,Supply Directory,36.93357076,-82.62750411,34,9090993768,700$
33062,Scan Center,32.21128872,-95.85846587,46,6715554283,500$
33063,Hospital,46.09686891,-102.5285397,65,7318552842,700$
33064,Scan Center,47.88084126,-110.4353362,85,8946295043,500$
33065,Scan Center,41.94070556,-70.80802823,20,6682790885,700$
33066,Supply Directory,34.64967704,-90.37481167,19,6715998771,1000$
33067,Nursing Home,43.6746384,-97.78715148,30,9590383574,1000$
33068,Supply Directory,35.60536161,-84.93076643,31,6226977921,500$
33069,Supply Directory,29.60779729,-81.74230285,30,6211946022,1000$
33070,Supply Directory,35.99508821,-83.94635435,35,9946428872,700$
33071,Scan Center,30.82210324,-90.71013176,66,6057320359,700$
33072,Supply Directory,33.21230701,-93.22642793,19,7817461473,300$
33073,Hospital,47.31213126,-101.8318399,22,8317082174,1000$
33074,Hospital,44.9438088,-113.9309747,45,6574710047,700$
33075,Scan Center,44.93837606,-98.34626602,62,8121889349,500$
33076,Supply Directory,47.35423935,-102.6160468,80,7484935221,700$
33077,Hospital,43.2167288,-112.3978437,62,9641257291,1000$
33078,Supply Directory,41.85056773,-96.32605633,41,7128971836,300$
33079,Supply Directory,41.82147784,-75.80071959,38,8391917491,300$
33080,Scan Center,32.22236802,-97.77403489,49,8860934199,1000$
33081,Hospital,31.77430356,-98.99907113,36,6872024826,700$
33082,Hospital,35.48014807,-104.8163562,29,9323477440,1000$
33083,Scan Center,36.46824103,-86.45917204,47,6679055766,700$
33084,Supply Directory,36.29472368,-82.4945472,51,8072774210,1000$
33085,Supply Directory,40.7454272,-95.60129045,36,9477674903,1000$
33086,Supply Directory,46.31956891,-90.67837132,26,6097890058,500$
33087,Supply Directory,43.06422669,-118.9666306,79,9459716038,300$
33088,Nursing Home,41.5642026,-71.26569799,59,8559140489,1000$
33089,Nursing Home,36.07695283,-96.97584944,68,6500572656,1000$
33090,Nursing Home,41.68447709,-80.10760592,23,7302125952,1000$
33091,Scan Center,44.70915557,-117.6749883,32,7085611592,700$
33092,Supply Directory,37.17746986,-80.37868691,56,7721645474,500$
33093,Supply Directory,42.73270384,-93.26256925,85,6869218607,500$
33094,Nursing Home,41.63935978,-90.61959493,50,7539002011,500$
33095,Supply Directory,37.14259351,-76.35798148,71,8008910834,300$
33096,Supply Directory,43.20660134,-98.58856175,25,9191520964,500$
33097,Supply Directory,43.58078848,-100.7563186,54,6778486136,300$
33098,Supply Directory,45.55972701,-123.0955257,19,6641922213,700$
33099,Hospital,36.55238827,-89.20140068,47,6142638404,1000$
33100,Scan Center,36.22026558,-118.8020203,37,6809724545,500$
33101,Supply Directory,38.91467218,-99.87284448,89,6368013286,300$
33102,Scan Center,35.66211129,-81.2132617,71,7249443043,700$
33103,Nursing Home,41.91441767,-85.52797979,85,9223659547,1000$
33104,Nursing Home,43.15494365,-77.02976528,67,6876887446,700$
33105,Nursing Home,39.71581067,-75.13995546,65,9564967760,300$
33106,Nursing Home,34.59933926,-112.5538588,64,7580911814,500$
33107,Scan Center,38.97065142,-84.72615357,52,9387536992,1000$
33108,Hospital,37.38489388,-89.6843587,82,7571169494,300$
33109,Hospital,45.54486106,-111.1692571,60,8800020996,700$
33110,Nursing Home,39.52786077,-79.27355126,49,9333735334,300$
33111,Scan Center,43.19419064,-99.18883902,73,6896724090,300$
33112,Nursing Home,40.64181461,-91.48183025,35,7183350630,500$
33113,Hospital,30.02531716,-90.80212061,45,7488346748,700$
33114,Supply Directory,42.33641854,-89.16085327,35,6655453854,500$
33115,Nursing Home,41.14531606,-115.3577619,89,9834436891,1000$
33116,Supply Directory,36.07959451,-79.78824948,45,6799999915,300$
33117,Hospital,41.58965602,-120.7244817,19,8438079928,300$
33118,Supply Directory,42.12118609,-91.13139641,57,9984475069,700$
33119,Nursing Home,37.95230263,-98.08607292,56,8075404280,700$
33120,Scan Center,31.82781912,-101.0500746,55,9074285997,300$
33121,Scan Center,35.83883429,-111.7707178,61,9663852326,700$
33122,Supply Directory,28.95472367,-96.57749563,66,9373450107,1000$
33123,Hospital,38.14901357,-82.42287994,60,7073229679,300$
33124,Hospital,30.10370699,-97.31206354,18,8482867627,700$
33125,Scan Center,44.28424356,-92.23121312,55,7302553800,700$
33126,Hospital,39.96145298,-93.98519678,20,6056618047,1000$
33127,Supply Directory,37.95230263,-98.08607292,68,9534837533,500$
33128,Hospital,34.78897608,-84.74993177,52,6702517454,700$
33129,Hospital,45.66678019,-88.77084892,87,8393528490,700$
33130,Nursing Home,29.8832777,-94.16434171,51,8589057935,500$
33131,Nursing Home,38.88503636,-95.2925121,45,8039867808,500$
33132,Scan Center,37.36085952,-90.97009925,39,6250181356,700$
33133,Scan Center,33.36406072,-104.4665365,26,6048635183,700$
33134,Scan Center,18.017889,-65.922235,21,9156271332,700$
33135,Hospital,36.77383887,-91.88683935,62,6170853120,300$
33136,Supply Directory,41.15027894,-74.02560498,63,7624796581,1000$
33137,Supply Directory,36.27167174,-90.09122243,54,9460747400,300$
33138,Nursing Home,35.42812616,-84.61520715,19,6600874148,300$
33139,Scan Center,44.56676791,-102.7162741,49,7693167242,300$
33140,Hospital,44.02240351,-93.22627088,23,8511052748,500$
33141,Hospital,41.08830262,-111.5727723,52,8868350005,1000$
33142,Supply Directory,33.5769205,-83.17139104,61,6246341443,300$
33143,Supply Directory,48.82227976,-121.7490018,21,7123309506,300$
33144,Scan Center,48.62879827,-110.1129252,51,9600670357,300$
33145,Supply Directory,40.74717633,-87.82466784,20,7759232845,500$
33146,Hospital,44.04200959,-75.94653457,28,8787795764,500$
33147,Hospital,39.46704621,-78.02414609,66,7931072441,500$
33148,Nursing Home,36.31743373,-96.7033176,27,9833397354,1000$
33149,Nursing Home,33.79696941,-90.87372121,89,8272102780,1000$
33150,Hospital,37.2575872,-93.34230916,66,8996740790,1000$
33151,Nursing Home,47.14003705,-123.7820567,48,9367028840,500$
33152,Scan Center,39.80343818,-74.96388753,56,9280157405,1000$
33153,Hospital,40.16143691,-85.71964711,31,9114910021,500$
33154,Hospital,40.86688146,-110.9535882,69,6549874308,500$
33155,Nursing Home,32.74055318,-102.6353295,86,7480498295,1000$
33156,Scan Center,41.30248872,-80.25816981,33,9964921987,1000$
33157,Nursing Home,39.48994426,-86.10149107,68,6383331083,300$
33158,Nursing Home,36.29896232,-88.71990865,42,9240333219,300$
33159,Scan Center,45.76626028,-99.22118798,26,6956387165,500$
33160,Scan Center,35.3877799,-80.55267168,76,6259303937,300$
33161,Nursing Home,37.53255773,-77.47966921,73,8566551172,500$
33162,Supply Directory,42.03617207,-94.86032705,41,9136411219,700$
33163,Supply Directory,34.13794553,-83.56814788,68,6249395159,700$
33164,Scan Center,33.21230701,-93.22642793,86,7468144820,1000$
33165,Hospital,41.5642026,-71.26569799,47,8662899815,500$
33166,Scan Center,38.75398691,-84.8558382,73,6069382539,700$
33167,Scan Center,40.26549699,-74.22240686,47,6847855152,300$
33168,Scan Center,33.08747908,-89.03391385,26,6237321997,500$
33169,Hospital,37.31234791,-80.70636931,23,9504902688,500$
33170,Supply Directory,44.9973857,-96.17488219,71,9946946670,700$
33171,Scan Center,36.89934014,-76.26420872,76,8767180617,700$
33172,Hospital,32.00760749,-91.32915234,71,6233992532,300$
33173,Nursing Home,36.94618528,-78.24133319,25,7191295090,1000$
33174,Hospital,30.96694679,-95.93003775,37,8650470770,300$
33175,Supply Directory,37.95474293,-103.0720195,34,6034314407,300$
33176,Supply Directory,39.44012838,-84.57388716,34,6382147488,300$
33177,Nursing Home,32.40209349,-82.07702563,32,9773069945,500$
33178,Scan Center,46.01265363,-94.27341528,50,6173956623,300$
33179,Hospital,39.215877,-91.84242683,61,7515004681,300$
33180,Supply Directory,18.439692,-66.926113,54,9910292398,500$
33181,Nursing Home,45.15639647,-100.8709139,59,7637888470,300$
33182,Scan Center,41.68378965,-94.50111014,77,8709983561,700$
33183,Supply Directory,38.89285061,-80.23689136,79,9759279843,500$
33184,Hospital,41.62101218,-83.65468618,22,9101303053,1000$
33185,Hospital,37.41391284,-88.56152109,43,8830609034,300$
